car_id,make,model,year,price_per_day,mileage,availability,location,fuel_type,category,transmission,seats,horsepower,features,image_url,rating,bookings_count,predicted_price
882,Hyundai,Model Y,2025,227.25,44816,False,New York,Diesel,SUV,Automatic,4,218,"Autopilot, Bluetooth, Backup Cam, AC",https://picsum.photos/600/400,3.6,158,209.1540107030786
883,Honda,F-150,2019,247.4,5055,False,Miami,Electric,Truck,Manual,5,205,"Leather, Bluetooth, Autopilot, AC",https://placekitten.com/600/400,4.7,145,229.2369022881488
884,Honda,Model Y,2022,64.63,139975,True,Atlanta,Electric,SUV,Manual,4,351,"Backup Cam, GPS, Sunroof, Leather",https://placekitten.com/600/400,4.0,260,74.7526176227461
885,BMW,Ram 1500,2024,121.95,66636,False,Seattle,Hybrid,Truck,Automatic,4,386,"Backup Cam, GPS, AC",https://picsum.photos/600/400,3.6,300,134.4235000739893
886,Ford,Camry,2025,57.74,24252,True,Dallas,Hybrid,Sedan,Automatic,7,396,"Sunroof, AC, Leather, Bluetooth, Autopilot",https://dummyimage.com/600x400,3.8,242,73.7343321481998
887,Mercedes,Civic,2024,72.13,22316,True,Seattle,Diesel,Sedan,Automatic,5,387,"Autopilot, Backup Cam, Bluetooth, Sunroof, AC",https://picsum.photos/600/400,4.7,216,78.44781100113426
888,Audi,Ram 1500,2020,31.64,48038,False,Boston,Gas,Truck,Manual,5,225,"GPS, Autopilot",https://picsum.photos/600/400,4.3,253,29.934799737124617
889,Tesla,Ram 1500,2020,121.93,7418,True,Dallas,Hybrid,Truck,Manual,4,203,"Autopilot, Leather, GPS, Backup Cam, AC",https://placekitten.com/600/400,4.0,258,132.732781525947
890,Hyundai,Silverado,2021,125.69,15335,True,Atlanta,Hybrid,Truck,Manual,4,295,"AC, Sunroof, Leather, Autopilot",https://dummyimage.com/600x400,4.2,213,146.59294295651986
891,Audi,911,2021,233.08,63431,True,Seattle,Gas,Sports,Automatic,7,446,"Sunroof, Bluetooth, AC, GPS",https://picsum.photos/600/400,3.6,230,261.76569801902224
892,Chevrolet,RAV4,2024,40.51,24950,False,Seattle,Diesel,SUV,Automatic,7,594,"Autopilot, Leather, AC, Sunroof",https://placekitten.com/600/400,5.0,109,43.59245065002349
893,Honda,F-150,2024,153.37,91137,True,Miami,Gas,Truck,Manual,4,318,"Sunroof, AC, Backup Cam",https://dummyimage.com/600x400,3.7,132,177.90938457134328
894,BMW,Explorer,2024,65.61,116791,True,Chicago,Hybrid,SUV,Automatic,5,308,"AC, GPS",https://placekitten.com/600/400,4.8,1,77.11762255337108
895,Honda,Explorer,2020,54.94,123303,True,Phoenix,Diesel,SUV,Automatic,5,492,"Autopilot, AC, Bluetooth, Backup Cam",https://picsum.photos/600/400,4.0,198,66.33037224514025
896,Hyundai,Explorer,2018,230.4,27655,False,Chicago,Electric,SUV,Manual,4,417,"Sunroof, Backup Cam, Bluetooth",https://dummyimage.com/600x400,3.5,199,252.81941371509808
897,Honda,911,2024,76.72,54845,True,Denver,Gas,Sports,Automatic,7,549,"Leather, Sunroof, Backup Cam, Bluetooth, Autopilot",https://picsum.photos/600/400,4.1,21,74.79680513171364
898,Nissan,Civic,2018,155.61,9488,False,Dallas,Hybrid,Sedan,Manual,7,578,"Bluetooth, Sunroof",https://placekitten.com/600/400,3.6,49,159.03451751188342
899,Audi,Civic,2025,138.76,149599,False,Dallas,Gas,Sedan,Automatic,7,312,"Bluetooth, Leather, Sunroof",https://placekitten.com/600/400,3.9,54,163.87227762890492
900,BMW,Civic,2022,209.45,45117,True,Boston,Gas,Sedan,Manual,4,405,"Backup Cam, Bluetooth, Sunroof, AC",https://dummyimage.com/600x400,3.5,145,183.78392355675848
901,Ford,Ram 1500,2019,221.29,142613,True,Los Angeles,Hybrid,Truck,Automatic,4,285,"Bluetooth, AC, GPS, Leather",https://dummyimage.com/600x400,4.4,40,233.52755747807265
902,Toyota,Explorer,2022,215.12,149233,False,Los Angeles,Hybrid,SUV,Manual,4,356,"Bluetooth, Sunroof",https://dummyimage.com/600x400,3.6,170,202.42774320382074
903,Toyota,F-150,2019,50.75,6051,True,Denver,Gas,Truck,Manual,5,357,"Bluetooth, GPS",https://placekitten.com/600/400,4.4,287,50.9688199645913
904,Honda,Explorer,2020,70.73,32229,True,New York,Diesel,SUV,Automatic,7,512,"GPS, Backup Cam, Leather",https://picsum.photos/600/400,3.9,208,84.29373503633214
905,Hyundai,Accord,2021,138.38,67367,True,Miami,Diesel,Sedan,Automatic,7,299,"GPS, Sunroof, Leather, Backup Cam",https://dummyimage.com/600x400,4.9,147,142.34664335488912
906,Tesla,Ram 1500,2019,185.52,71846,True,Denver,Gas,Truck,Automatic,5,452,"Backup Cam, Bluetooth, GPS",https://dummyimage.com/600x400,4.4,297,186.81223626208933
907,Tesla,Civic,2018,80.79,70534,False,Los Angeles,Diesel,Sedan,Automatic,4,291,"Leather, AC",https://picsum.photos/600/400,4.5,56,64.31058335553485
908,Chevrolet,Camry,2023,75.39,42849,True,Los Angeles,Hybrid,Sedan,Manual,5,343,"Sunroof, Backup Cam, GPS, Leather",https://dummyimage.com/600x400,3.8,180,83.82900845141882
909,Tesla,Model Y,2025,238.81,119675,True,New York,Diesel,SUV,Manual,4,181,"Backup Cam, Sunroof",https://placekitten.com/600/400,4.3,104,261.93221159474507
910,Honda,Challenger,2020,92.36,51415,True,New York,Diesel,Sports,Automatic,7,382,"Bluetooth, Backup Cam, GPS, Sunroof",https://picsum.photos/600/400,3.8,141,122.32973093667384
911,Chevrolet,Challenger,2020,135.68,119852,False,New York,Electric,Sports,Manual,5,262,"AC, Bluetooth, Backup Cam",https://picsum.photos/600/400,4.3,50,129.41609736223654
912,Hyundai,Silverado,2024,34.47,33080,True,Seattle,Hybrid,Truck,Automatic,7,434,"Backup Cam, Sunroof, Leather",https://picsum.photos/600/400,3.5,10,35.6031167691864
913,Hyundai,Silverado,2023,30.32,55703,True,Seattle,Diesel,Truck,Manual,7,561,"Leather, GPS, Sunroof, Bluetooth",https://dummyimage.com/600x400,3.6,241,31.454196993516515
914,Tesla,Explorer,2018,218.72,98554,True,Miami,Hybrid,SUV,Manual,4,370,"Backup Cam, AC",https://dummyimage.com/600x400,3.7,70,270.47308720248003
915,Chevrolet,RAV4,2021,132.76,145241,False,Los Angeles,Gas,SUV,Manual,7,219,"Backup Cam, GPS, Autopilot",https://dummyimage.com/600x400,4.1,18,130.86228476804624
916,Toyota,Ram 1500,2024,56.46,78508,True,Denver,Electric,Truck,Automatic,5,271,"AC, Bluetooth",https://picsum.photos/600/400,4.7,274,58.823033301749
917,Toyota,Model Y,2022,149.04,6666,False,Denver,Electric,SUV,Manual,5,201,"Leather, Autopilot",https://dummyimage.com/600x400,3.8,294,162.63013437122297
918,Toyota,Silverado,2023,235.62,123582,True,Chicago,Gas,Truck,Automatic,7,442,"Backup Cam, Bluetooth",https://dummyimage.com/600x400,3.8,80,242.21532623971515
919,Toyota,CR-V,2021,212.0,56811,True,Denver,Gas,SUV,Manual,4,466,"AC, Autopilot, GPS",https://picsum.photos/600/400,4.0,153,197.8034110572932
920,Ford,911,2019,213.4,46698,True,New York,Electric,Sports,Manual,4,422,"Backup Cam, Sunroof, AC",https://picsum.photos/600/400,3.6,80,219.61282067267484
921,Honda,CR-V,2024,53.86,65098,True,Chicago,Hybrid,SUV,Manual,5,230,"Sunroof, Autopilot, GPS",https://dummyimage.com/600x400,4.4,227,62.53387090711709
922,Mercedes,Silverado,2021,233.77,10250,True,Seattle,Diesel,Truck,Manual,4,597,"Autopilot, Backup Cam",https://picsum.photos/600/400,3.7,27,197.7747277685015
923,Hyundai,RAV4,2025,116.81,40446,True,Chicago,Electric,SUV,Automatic,4,175,"GPS, Leather",https://dummyimage.com/600x400,4.3,173,119.1398281455645
924,BMW,Accord,2023,150.76,51742,True,Denver,Electric,Sedan,Automatic,4,507,"Leather, GPS",https://placekitten.com/600/400,4.4,36,134.92746789096554
925,Hyundai,Mustang,2023,131.4,77433,False,Dallas,Gas,Sports,Automatic,4,549,"Autopilot, Backup Cam",https://dummyimage.com/600x400,4.5,15,154.95436905610865
926,Mercedes,Civic,2019,48.18,54917,True,Los Angeles,Diesel,Sedan,Manual,4,553,"Backup Cam, GPS",https://dummyimage.com/600x400,5.0,160,37.17192823912766
927,Honda,911,2022,195.56,73368,True,Phoenix,Electric,Sports,Manual,5,401,"GPS, Autopilot",https://picsum.photos/600/400,4.7,147,179.16458653213525
928,Mercedes,Corolla,2025,38.88,118951,True,New York,Gas,Sedan,Automatic,7,283,"Sunroof, Bluetooth, Backup Cam",https://dummyimage.com/600x400,3.6,264,41.07989965537629
929,Hyundai,F-150,2024,113.1,37228,True,Chicago,Hybrid,Truck,Automatic,5,339,"Bluetooth, Autopilot",https://placekitten.com/600/400,4.7,295,139.6591151559606
930,Toyota,911,2018,167.5,18903,True,Miami,Diesel,Sports,Manual,7,331,"Autopilot, Leather",https://dummyimage.com/600x400,4.7,269,165.8480246905412
931,Ford,RAV4,2018,88.92,17317,False,Boston,Hybrid,SUV,Automatic,7,420,"Bluetooth, Backup Cam",https://dummyimage.com/600x400,4.6,90,81.51474871296612
932,Nissan,Mustang,2021,113.18,54200,True,Los Angeles,Diesel,Sports,Manual,4,229,"GPS, Backup Cam",https://placekitten.com/600/400,4.1,151,145.1164035678929
933,Hyundai,X5,2022,119.68,46574,True,Boston,Electric,SUV,Manual,7,521,"GPS, AC, Bluetooth, Leather, Backup Cam",https://dummyimage.com/600x400,4.2,20,93.6852544597276
934,BMW,911,2024,64.47,102954,False,New York,Electric,Sports,Manual,4,519,"Bluetooth, Leather, GPS, Autopilot",https://picsum.photos/600/400,3.8,11,43.2064469965055
935,Nissan,Corolla,2022,120.46,78344,False,Phoenix,Gas,Sedan,Automatic,7,205,"GPS, Leather, Backup Cam, Autopilot",https://dummyimage.com/600x400,4.7,141,128.41062109801365
936,Ford,Silverado,2018,178.21,94110,True,New York,Hybrid,Truck,Automatic,4,260,"Autopilot, Bluetooth, GPS",https://dummyimage.com/600x400,4.7,131,164.7893375017182
937,Honda,Silverado,2021,207.48,31784,True,Atlanta,Diesel,Truck,Manual,7,599,"Leather, AC",https://placekitten.com/600/400,4.4,101,175.69719226525794
938,Audi,RAV4,2021,138.37,40312,True,Dallas,Electric,SUV,Automatic,5,587,"Backup Cam, AC",https://placekitten.com/600/400,4.9,258,153.07229224192173
939,Mercedes,Challenger,2019,131.58,136251,False,Phoenix,Gas,Sports,Automatic,4,256,"Autopilot, AC",https://dummyimage.com/600x400,4.4,171,136.39189468770218
940,Honda,911,2020,214.27,142329,False,Miami,Diesel,Sports,Manual,5,476,"Bluetooth, Backup Cam, Autopilot, AC, Leather",https://picsum.photos/600/400,4.9,1,196.1402307688062
941,Chevrolet,Explorer,2023,59.46,20189,True,Atlanta,Gas,SUV,Automatic,7,477,"AC, Leather, Bluetooth, GPS",https://placekitten.com/600/400,3.8,271,48.040965068254295
942,Mercedes,Mustang,2020,196.43,111765,True,Chicago,Electric,Sports,Automatic,4,272,"Bluetooth, Autopilot, Backup Cam, Sunroof, AC",https://picsum.photos/600/400,3.6,18,222.13651894911035
943,Ford,Ram 1500,2024,236.95,16233,False,New York,Hybrid,Truck,Automatic,5,352,"Sunroof, Backup Cam, AC, Leather, Autopilot",https://placekitten.com/600/400,4.6,218,260.05977536759565
944,Toyota,Civic,2018,144.46,58262,True,Boston,Gas,Sedan,Automatic,5,228,"AC, Bluetooth, GPS, Autopilot, Sunroof",https://dummyimage.com/600x400,4.7,130,142.31095820776454
945,Mercedes,F-150,2024,142.0,53078,True,Los Angeles,Diesel,Truck,Manual,5,540,"Leather, GPS, Autopilot",https://picsum.photos/600/400,4.7,148,181.3333680158153
946,Honda,Civic,2022,227.2,6299,False,Denver,Electric,Sedan,Manual,5,271,"Autopilot, Backup Cam, Leather, GPS, Sunroof",https://placekitten.com/600/400,3.6,119,190.7315111636047
947,Audi,Ram 1500,2019,41.75,102140,True,New York,Gas,Truck,Manual,7,447,"Autopilot, Bluetooth",https://picsum.photos/600/400,3.9,93,32.19639861708382
948,Nissan,Accord,2020,118.63,115293,False,Atlanta,Diesel,Sedan,Manual,7,478,"AC, Leather, Bluetooth, GPS, Backup Cam",https://dummyimage.com/600x400,4.7,296,106.3178418504982
949,Audi,Mustang,2020,102.68,31986,True,Phoenix,Hybrid,Sports,Automatic,4,247,"GPS, Autopilot",https://picsum.photos/600/400,3.9,72,101.97788417609263
950,Chevrolet,911,2018,119.72,11019,False,Denver,Electric,Sports,Manual,7,210,"Autopilot, Sunroof, AC, Backup Cam, Leather",https://picsum.photos/600/400,4.6,158,124.08988983093688
951,Hyundai,X5,2021,101.67,99844,True,Phoenix,Electric,SUV,Automatic,5,573,"Bluetooth, Sunroof",https://placekitten.com/600/400,4.8,60,97.99102949966205
952,Audi,X5,2024,105.09,148983,False,Chicago,Diesel,SUV,Manual,7,496,"Sunroof, Backup Cam, Bluetooth",https://picsum.photos/600/400,3.6,281,110.63962524295313
953,Audi,Challenger,2023,119.52,24085,False,Miami,Gas,Sports,Manual,5,200,"Autopilot, GPS, Leather",https://picsum.photos/600/400,4.0,172,97.08240120311372
954,BMW,Civic,2022,117.71,44046,True,Seattle,Hybrid,Sedan,Automatic,4,576,"Sunroof, GPS, AC",https://picsum.photos/600/400,3.5,263,143.2018297318195
955,Audi,Challenger,2024,43.77,19457,True,Boston,Electric,Sports,Automatic,4,492,"Autopilot, Leather, Bluetooth",https://dummyimage.com/600x400,4.7,13,43.230636438263595
956,Honda,Corolla,2018,164.65,78202,True,Atlanta,Gas,Sedan,Manual,4,382,"Autopilot, GPS, Leather, Backup Cam, Bluetooth",https://placekitten.com/600/400,4.9,210,192.24441380064778
957,Toyota,Explorer,2021,170.25,75810,True,Denver,Diesel,SUV,Manual,7,294,"GPS, AC, Sunroof, Autopilot, Bluetooth",https://dummyimage.com/600x400,4.1,210,179.00234853312062
958,Audi,CR-V,2023,34.28,29135,False,Denver,Diesel,SUV,Manual,4,232,"Autopilot, Bluetooth",https://placekitten.com/600/400,3.5,268,36.62862505288876
959,Honda,F-150,2021,74.59,65847,True,Chicago,Hybrid,Truck,Manual,7,237,"Bluetooth, Sunroof, AC",https://placekitten.com/600/400,4.2,40,80.96484121487802
960,Toyota,Mustang,2020,179.17,25603,True,New York,Diesel,Sports,Automatic,4,534,"GPS, Leather, Bluetooth, Autopilot, Sunroof",https://picsum.photos/600/400,4.2,293,191.20239140474533
961,Chevrolet,F-150,2021,78.02,24486,False,Phoenix,Hybrid,Truck,Manual,5,453,"Backup Cam, GPS",https://picsum.photos/600/400,4.8,165,85.54178445872986
962,Ford,Corolla,2022,142.26,29776,True,Seattle,Gas,Sedan,Automatic,5,254,"Autopilot, AC, Sunroof, Leather",https://picsum.photos/600/400,4.3,72,170.62278584049596
963,Nissan,911,2020,231.34,24707,True,Chicago,Gas,Sports,Manual,7,424,"AC, Backup Cam, GPS",https://dummyimage.com/600x400,3.9,214,238.1594811098107
964,Audi,X5,2023,191.6,133792,False,Atlanta,Diesel,SUV,Automatic,5,593,"Autopilot, Leather, GPS",https://picsum.photos/600/400,4.8,263,211.97676799309386
965,Hyundai,Explorer,2024,36.41,65006,True,Denver,Gas,SUV,Manual,7,451,"Sunroof, Backup Cam, AC, Autopilot, GPS",https://picsum.photos/600/400,4.6,206,35.919908505650305
966,Tesla,Challenger,2020,219.22,9053,True,New York,Diesel,Sports,Automatic,4,487,"GPS, Autopilot, Bluetooth",https://picsum.photos/600/400,4.0,81,266.575374395625
967,Chevrolet,Accord,2018,201.0,146315,False,Los Angeles,Hybrid,Sedan,Manual,7,226,"Leather, Backup Cam",https://dummyimage.com/600x400,4.7,89,180.60677209291302
968,Audi,Civic,2023,154.93,124727,False,New York,Hybrid,Sedan,Automatic,5,469,"Autopilot, Leather, AC, GPS",https://dummyimage.com/600x400,3.7,19,196.7829551906309
969,Toyota,Ram 1500,2021,175.71,147156,True,Atlanta,Hybrid,Truck,Manual,7,216,"Leather, Bluetooth, Autopilot, AC",https://dummyimage.com/600x400,4.5,145,174.65157697384237
970,Nissan,Ram 1500,2025,241.73,14384,True,Denver,Gas,Truck,Manual,4,270,"Sunroof, Autopilot, Backup Cam, GPS, Bluetooth",https://picsum.photos/600/400,4.7,95,189.8508101847506
971,Audi,Corolla,2022,113.7,25445,False,Los Angeles,Diesel,Sedan,Manual,7,422,"Sunroof, Leather, GPS, Autopilot, Bluetooth",https://picsum.photos/600/400,4.2,78,115.88482079630352
972,Mercedes,X5,2021,138.66,15008,False,Phoenix,Hybrid,SUV,Automatic,5,479,"Backup Cam, Autopilot, GPS",https://placekitten.com/600/400,4.1,137,124.49480657617994
973,Mercedes,Corolla,2024,190.09,91999,True,Atlanta,Gas,Sedan,Automatic,7,213,"Bluetooth, Leather, GPS",https://placekitten.com/600/400,4.7,175,214.05968983408997
974,BMW,Silverado,2020,235.53,108068,True,Boston,Electric,Truck,Automatic,5,573,"GPS, Backup Cam, Autopilot, Leather",https://picsum.photos/600/400,4.5,294,212.47312112323618
975,Chevrolet,F-150,2021,150.16,32027,True,Chicago,Hybrid,Truck,Automatic,7,498,"GPS, Leather, Bluetooth, Sunroof",https://dummyimage.com/600x400,3.8,175,140.1101643502703
976,Ford,911,2020,118.8,63104,False,Miami,Hybrid,Sports,Manual,4,264,"Leather, Backup Cam",https://picsum.photos/600/400,4.1,187,85.12838417455065
977,Nissan,Altima,2022,240.38,90033,True,Dallas,Diesel,Sedan,Manual,5,264,"GPS, Bluetooth",https://placekitten.com/600/400,4.4,61,224.07119104683602
978,Honda,Corolla,2025,66.26,57205,True,Dallas,Electric,Sedan,Manual,4,194,"GPS, Sunroof, Bluetooth, AC",https://picsum.photos/600/400,4.0,232,42.169063372634795
979,Mercedes,Accord,2021,53.59,50484,True,Miami,Diesel,Sedan,Manual,7,583,"GPS, Sunroof",https://picsum.photos/600/400,4.2,162,40.85779715341002
980,Toyota,Altima,2022,239.6,44239,True,Los Angeles,Hybrid,Sedan,Automatic,4,547,"GPS, Sunroof, Backup Cam, AC",https://dummyimage.com/600x400,4.5,268,266.929302741826
981,Hyundai,Mustang,2020,196.71,6763,True,Chicago,Electric,Sports,Manual,5,233,"Bluetooth, Leather, Sunroof",https://picsum.photos/600/400,4.1,166,219.8962123812308
982,Nissan,911,2025,91.5,48932,True,Dallas,Hybrid,Sports,Manual,7,473,"Backup Cam, Leather, Sunroof, Bluetooth",https://placekitten.com/600/400,4.7,162,97.33940503549864
983,Ford,Ram 1500,2020,97.0,36105,False,Boston,Hybrid,Truck,Automatic,4,585,"AC, Autopilot",https://dummyimage.com/600x400,3.7,157,82.93049711746995
984,Tesla,Ram 1500,2021,46.0,66976,True,Los Angeles,Hybrid,Truck,Manual,4,256,"Bluetooth, Autopilot",https://picsum.photos/600/400,4.2,267,45.670791642620344
985,Chevrolet,X5,2020,180.04,79425,True,Phoenix,Diesel,SUV,Manual,7,467,"GPS, Sunroof, Autopilot, Backup Cam, Leather",https://placekitten.com/600/400,4.8,225,179.9427098293201
986,Chevrolet,F-150,2018,58.54,140086,False,Chicago,Hybrid,Truck,Manual,4,185,"Autopilot, GPS, Leather",https://dummyimage.com/600x400,4.7,54,48.36839966420028
987,Tesla,RAV4,2020,74.04,42542,False,New York,Hybrid,SUV,Automatic,4,343,"AC, Leather",https://picsum.photos/600/400,3.9,134,90.73674153942598
988,Ford,Mustang,2025,105.9,144595,True,Denver,Diesel,Sports,Automatic,7,383,"Autopilot, GPS, Bluetooth",https://placekitten.com/600/400,4.2,164,119.83689998579455
989,Mercedes,Ram 1500,2022,136.44,104328,True,Atlanta,Gas,Truck,Manual,4,466,"Leather, Backup Cam",https://placekitten.com/600/400,4.6,195,131.9177472184021
990,Honda,Model Y,2018,150.86,52619,False,Los Angeles,Diesel,SUV,Automatic,4,384,"GPS, Sunroof, Autopilot",https://placekitten.com/600/400,4.9,298,151.46839965060727
991,Toyota,Explorer,2020,67.96,61124,False,Chicago,Gas,SUV,Manual,5,486,"Backup Cam, Bluetooth",https://placekitten.com/600/400,3.9,281,70.08425434421734
992,Tesla,CR-V,2023,173.73,69099,False,Phoenix,Electric,SUV,Manual,7,307,"Sunroof, AC, Autopilot, Leather",https://dummyimage.com/600x400,4.6,252,120.52341019629719
993,Ford,Model Y,2022,84.37,10127,True,Seattle,Hybrid,SUV,Manual,7,516,"GPS, Sunroof",https://picsum.photos/600/400,4.4,298,81.2418466355106
994,Toyota,Mustang,2020,126.83,47490,True,Miami,Diesel,Sports,Manual,7,207,"Sunroof, Backup Cam, Bluetooth",https://picsum.photos/600/400,3.7,285,113.85559067396588
995,Ford,CR-V,2018,208.71,30835,True,Dallas,Diesel,SUV,Automatic,7,246,"AC, Autopilot, Bluetooth",https://picsum.photos/600/400,4.6,250,177.35278316022485
996,Hyundai,911,2025,106.85,60203,True,Dallas,Hybrid,Sports,Automatic,4,476,"AC, Autopilot, GPS, Backup Cam, Leather",https://placekitten.com/600/400,5.0,120,102.34466505577035
997,Honda,911,2023,54.09,22408,True,Chicago,Electric,Sports,Automatic,4,548,"Backup Cam, Leather, GPS",https://picsum.photos/600/400,4.7,300,68.67552963559359
998,Toyota,F-150,2022,73.74,77662,True,Phoenix,Electric,Truck,Automatic,7,571,"AC, Leather, Sunroof",https://picsum.photos/600/400,5.0,42,80.82836288847439
999,Audi,Model Y,2019,163.91,35191,True,New York,Electric,SUV,Automatic,4,256,"AC, Backup Cam, Sunroof",https://picsum.photos/600/400,4.1,71,149.86670776770526
1000,Honda,Altima,2019,55.51,105291,True,Chicago,Electric,Sedan,Automatic,4,466,"Sunroof, GPS",https://dummyimage.com/600x400,4.6,270,60.27761052896206
1001,Tesla,Mustang,2021,38.15,55448,True,Dallas,Electric,Sports,Automatic,7,241,"Backup Cam, Autopilot, Bluetooth, AC, Sunroof",https://placekitten.com/600/400,4.6,144,46.1578114858634
1002,Honda,RAV4,2022,35.0,108490,True,Chicago,Hybrid,SUV,Automatic,7,490,"GPS, Autopilot, Leather, Bluetooth",https://picsum.photos/600/400,4.1,8,39.854326835292035
1003,Mercedes,Explorer,2024,214.72,22306,False,New York,Electric,SUV,Manual,4,548,"Autopilot, AC, Backup Cam, GPS, Sunroof",https://dummyimage.com/600x400,3.7,141,216.64057495438897
1004,Chevrolet,Explorer,2023,148.72,106546,True,Chicago,Electric,SUV,Automatic,5,188,"AC, GPS, Sunroof",https://picsum.photos/600/400,4.9,216,134.28813436294405
1005,Mercedes,Altima,2020,135.45,134723,True,Chicago,Gas,Sedan,Manual,7,519,"Sunroof, Autopilot",https://picsum.photos/600/400,4.8,11,149.6361521743441
1006,Tesla,Mustang,2020,219.2,144210,True,Los Angeles,Hybrid,Sports,Manual,5,592,"Autopilot, Backup Cam, AC",https://placekitten.com/600/400,3.8,146,232.1377994726671
1007,Tesla,Camry,2019,33.71,100207,False,Boston,Diesel,Sedan,Manual,5,366,"Leather, AC, Bluetooth, Sunroof",https://dummyimage.com/600x400,4.4,178,38.23654451707023
